Zip,City
44270,KÄRNA
44271,KÄRNA
44272,KÄRNA
44273,KÄRNA
44274,HARESTAD
44275,LYCKE
44277,ROMELANDA
44280,KUNGÄLV
44281,KUNGÄLV
44282,KUNGÄLV
44283,KUNGÄLV
44284,KUNGÄLV
44290,KUNGÄLV
44291,ROMELANDA
44292,ROMELANDA
44293,KAREBY
44294,YTTERBY
44295,HÅLTA
44296,KODE
44297,KODE
44298,KODE
44300,STENKULLEN
44303,LERUM
44311,GRÅBO
44312,GRÅBO
44313,GRÅBO
44315,GRÅBO
44320,LERUM
44321,LERUM
44322,LERUM
44323,LERUM
44324,LERUM
44325,LERUM
44330,LERUM
44331,LERUM
44332,LERUM
44333,LERUM
44334,LERUM
44335,LERUM
44336,LERUM
44338,LERUM
44339,LERUM
44340,GRÅBO
44341,GRÅBO
44342,GRÅBO
44343,GRÅBO
44344,GRÅBO
44345,SJÖVIK
44350,LERUM
44351,LERUM
44360,STENKULLEN
44361,STENKULLEN
44370,GRÅBO
44371,GRÅBO
44372,GRÅBO
44373,GRÅBO
44374,SJÖVIK
44380,LERUM
44391,LERUM
44392,LERUM
44395,STENKULLEN
44400,STENUNGSUND
44402,STORA HÖGA
44419,STENUNGSUND
44420,STENUNGSUND
44421,STENUNGSUND
44422,STENUNGSUND
44423,STENUNGSUND
44424,STENUNGSUND
44428,STENUNGSUND
44430,STENUNGSUND
44431,STENUNGSUND
44432,STENUNGSUND
44440,STENUNGSUND
44441,STENUNGSUND
44442,STENUNGSUND
44443,STENUNGSUND
44444,STENUNGSUND
44445,STENUNGSUND
44446,STENUNGSUND
44447,STENUNGSUND
44448,STENUNGSUND
44452,STENUNGSUND
44453,STENUNGSUND
44454,STENUNGSUND
44455,STENUNGSUND
44460,STORA HÖGA
44461,STORA HÖGA
44465,JÖRLANDA
44482,STENUNGSUND
44483,STENUNGSUND
44484,STENUNGSUND
44485,STENUNGSUND
44486,STENUNGSUND
44491,STENUNGSUND
44492,JÖRLANDA
44493,SPEKERÖD
44494,UCKLUM
44495,ÖDSMÅL
44496,ÖDSMÅL
44497,SVENSHÖGEN
44502,SURTE
44521,BOHUS
44522,BOHUS
44523,BOHUS
44532,BOHUS
44533,BOHUS
44534,BOHUS
44536,BOHUS
44537,BOHUS
44552,SURTE
44555,SURTE
44556,SURTE
44557,SURTE
44580,BOHUS
44620,ÄLVÄNGEN
44621,ÄLVÄNGEN
44622,ÄLVÄNGEN
44623,ÄLVÄNGEN
44632,ÄLVÄNGEN
44633,ÄLVÄNGEN
44634,ÄLVÄNGEN
44635,ÄLVÄNGEN
44636,ÄLVÄNGEN
44637,ÄLVÄNGEN
44638,ÄLVÄNGEN
44640,SKEPPLANDA
44641,SKEPPLANDA
44691,ALVHEM
44692,SKEPPLANDA
44693,SKEPPLANDA
44694,SKEPPLANDA
44695,ÄLVÄNGEN
44696,HÅLANDA
44697,ÄLVÄNGEN
44700,VÅRGÅRDA
44720,VÅRGÅRDA
44721,VÅRGÅRDA
44722,VÅRGÅRDA
44723,VÅRGÅRDA
44724,VÅRGÅRDA
44730,VÅRGÅRDA
44731,VÅRGÅRDA
44732,VÅRGÅRDA
44733,VÅRGÅRDA
44734,VÅRGÅRDA
44735,VÅRGÅRDA
44737,VÅRGÅRDA
44780,VÅRGÅRDA
44781,VÅRGÅRDA
44782,VÅRGÅRDA
44783,VÅRGÅRDA
44784,VÅRGÅRDA
44791,VÅRGÅRDA
44792,VÅRGÅRDA
44793,VÅRGÅRDA
44794,VÅRGÅRDA
44795,VÅRGÅRDA
44820,FLODA
44821,FLODA
44822,FLODA
44830,FLODA
44831,FLODA
44832,FLODA
44833,FLODA
44834,FLODA
44835,FLODA
44836,FLODA
44837,FLODA
44850,TOLLERED
44891,FLODA
44892,FLODA
44895,TOLLERED
44896,TOLLERED
44900,NOL
44911,NOL
44914,ALAFORS
44915,ALAFORS
44920,NÖDINGE
44921,NÖDINGE
44922,NÖDINGE
44930,NÖDINGE
44931,NÖDINGE
44932,NÖDINGE
44933,NÖDINGE
44934,NÖDINGE
44935,NÖDINGE
44936,NÖDINGE
44940,NOL
44941,NOL
44942,NOL
44943,NOL
44944,NOL
44950,ALAFORS
44951,ALAFORS
44970,NÖDINGE
44980,ALAFORS
44990,NOL
45101,UDDEVALLA
45115,UDDEVALLA
45116,UDDEVALLA
45117,UDDEVALLA
45118,UDDEVALLA
45119,UDDEVALLA
45120,UDDEVALLA
45121,UDDEVALLA
45122,UDDEVALLA
45123,UDDEVALLA
45124,UDDEVALLA
45125,UDDEVALLA
45126,UDDEVALLA
45127,UDDEVALLA
45130,UDDEVALLA
45131,UDDEVALLA
45132,UDDEVALLA
45133,UDDEVALLA
45134,UDDEVALLA
45140,UDDEVALLA
45141,UDDEVALLA
45142,UDDEVALLA
45143,UDDEVALLA
45144,UDDEVALLA
45145,UDDEVALLA
45150,UDDEVALLA
45151,UDDEVALLA
45152,UDDEVALLA
45153,UDDEVALLA
45154,UDDEVALLA
45155,UDDEVALLA
45160,UDDEVALLA
45161,UDDEVALLA
45162,UDDEVALLA
45163,UDDEVALLA
45170,UDDEVALLA
45171,UDDEVALLA
45172,UDDEVALLA
45173,UDDEVALLA
45175,UDDEVALLA
45176,UDDEVALLA
45177,UDDEVALLA
45178,FISKEBÄCKSKIL
45179,GRUNDSUND
45180,UDDEVALLA
45181,UDDEVALLA
45182,UDDEVALLA
45183,UDDEVALLA
45185,UDDEVALLA
45190,UDDEVALLA
45191,UDDEVALLA
45192,UDDEVALLA
45193,UDDEVALLA
45194,UDDEVALLA
45195,UDDEVALLA
45196,UDDEVALLA
45197,UDDEVALLA
45198,UDDEVALLA
45201,STRÖMSTAD
45204,NORDKOSTER
45205,SYDKOSTER
45220,STRÖMSTAD
45221,STRÖMSTAD
45222,STRÖMSTAD
45223,STRÖMSTAD
45224,STRÖMSTAD
45230,STRÖMSTAD
45231,STRÖMSTAD
45232,STRÖMSTAD
45233,STRÖMSTAD
45234,STRÖMSTAD
45235,STRÖMSTAD
45236,STRÖMSTAD
45237,STRÖMSTAD
45238,STRÖMSTAD
45240,STRÖMSTAD
45250,STRÖMSTAD
45251,STRÖMSTAD
45252,STRÖMSTAD
45260,SKEE
45270,STRÖMSTAD
45271,STRÖMSTAD
45280,STRÖMSTAD
45283,STRÖMSTAD
45290,STRÖMSTAD
45291,STRÖMSTAD
45292,STRÖMSTAD
45293,STRÖMSTAD
45294,STRÖMSTAD
45295,STRÖMSTAD
45296,STRÖMSTAD
45297,STRÖMSTAD
45318,LYSEKIL
45320,LYSEKIL
45321,LYSEKIL
45322,LYSEKIL
45323,LYSEKIL
45324,LYSEKIL
45329,LYSEKIL
45330,LYSEKIL
45331,LYSEKIL
45332,LYSEKIL
45333,LYSEKIL
45334,LYSEKIL
45335,LYSEKIL
45336,LYSEKIL
45337,LYSEKIL
45338,LYSEKIL
45340,LYSEKIL
45341,LYSEKIL
45350,LYSEKIL
45380,LYSEKIL
45381,LYSEKIL
45391,LYSEKIL
45392,LYSEKIL
45393,LYSEKIL
45420,BRASTAD
45421,BRASTAD
45430,BRASTAD
45431,BRASTAD
45432,BRASTAD
45480,BRASTAD
45491,BRASTAD
45492,BRASTAD
45493,BRASTAD
45494,BRASTAD
45495,BRASTAD
45500,MUNKEDAL
45520,MUNKEDAL
45521,MUNKEDAL
45530,MUNKEDAL
45531,MUNKEDAL
45532,MUNKEDAL
45533,MUNKEDAL
45534,MUNKEDAL
45535,MUNKEDAL
45541,HEDEKAS
45561,DINGLE
45580,MUNKEDAL
45581,MUNKEDAL
45583,DINGLE
45591,MUNKEDAL
45592,MUNKEDAL
45593,MUNKEDAL
45595,HEDEKAS
45596,HEDEKAS
45597,DINGLE
45598,DINGLE
45601,KUNGSHAMN
45620,KUNGSHAMN
45621,KUNGSHAMN
45622,KUNGSHAMN
45623,KUNGSHAMN
45625,SMÖGEN
45626,HUNNEBOSTRAND
45631,KUNGSHAMN
45632,KUNGSHAMN
45633,KUNGSHAMN
45634,KUNGSHAMN
45642,HOVENÄSET
45643,VÄJERN
45644,VÄJERN
45647,BOVALLSTRAND
45650,SMÖGEN
45651,SMÖGEN
45655,BOHUS-MALMÖN
45660,HUNNEBOSTRAND
45661,HUNNEBOSTRAND
45662,HUNNEBOSTRAND
45680,KUNGSHAMN
45681,KUNGSHAMN
45691,KUNGSHAMN
45692,HUNNEBOSTRAND
45693,HUNNEBOSTRAND
45694,HUNNEBOSTRAND
45700,TANUMSHEDE
45702,GREBBESTAD
45720,TANUMSHEDE
45721,TANUMSHEDE
45722,TANUMSHEDE
45723,TANUMSHEDE
45727,FJÄLLBACKA
45730,TANUMSHEDE
45731,TANUMSHEDE
45732,TANUMSHEDE
45740,FJÄLLBACKA
45741,FJÄLLBACKA
45742,FJÄLLBACKA
45743,FJÄLLBACKA
45745,HAMBURGSUND
45746,HAMBURGSUND
45747,HAMBURGSUND
45748,HAMBURGSUND
45750,BULLAREN
45751,BULLAREN
45755,RABBALSHEDE
45756,RABBALSHEDE
45760,HÄLLEVADSHOLM
45761,HÄLLEVADSHOLM
45772,GREBBESTAD
45773,HAVSTENSSUND
45781,TANUMSHEDE
45782,TANUMSHEDE
45791,TANUMSHEDE
45793,TANUMSHEDE
45795,GREBBESTAD
45796,LUR
45797,RESÖ
45820,FÄRGELANDA
45821,FÄRGELANDA
45822,FÄRGELANDA
45830,FÄRGELANDA
45831,FÄRGELANDA
45832,FÄRGELANDA
45840,ÖDEBORG
45870,HÖGSÄTER
45880,FÄRGELANDA
45881,FÄRGELANDA
45891,FÄRGELANDA
45892,FÄRGELANDA
45893,FÄRGELANDA
45894,STIGEN
45896,HÖGSÄTER
45897,HÖGSÄTER
45920,LJUNGSKILE
45921,LJUNGSKILE
45922,LJUNGSKILE
45930,LJUNGSKILE
45931,LJUNGSKILE
45932,LJUNGSKILE
45933,LJUNGSKILE
45980,LJUNGSKILE
45991,LJUNGSKILE
45993,LJUNGSKILE
45994,LJUNGSKILE
46100,TROLLHÄTTAN
46104,TROLLHÄTTAN
46106,TROLLHÄTTAN
46111,TROLLHÄTTAN
46120,TROLLHÄTTAN
46121,TROLLHÄTTAN
46122,TROLLHÄTTAN
46123,TROLLHÄTTAN
46124,TROLLHÄTTAN
46125,TROLLHÄTTAN
46126,TROLLHÄTTAN
46127,TROLLHÄTTAN
46129,TROLLHÄTTAN
46130,TROLLHÄTTAN
46131,TROLLHÄTTAN
46132,TROLLHÄTTAN
46133,TROLLHÄTTAN
46134,TROLLHÄTTAN
46135,TROLLHÄTTAN
46137,TROLLHÄTTAN
46138,TROLLHÄTTAN
46139,TROLLHÄTTAN
46140,TROLLHÄTTAN
46141,TROLLHÄTTAN
46142,TROLLHÄTTAN
46143,TROLLHÄTTAN
46144,TROLLHÄTTAN
46150,TROLLHÄTTAN
46151,TROLLHÄTTAN
46152,TROLLHÄTTAN
46153,TROLLHÄTTAN
46154,TROLLHÄTTAN
46155,TROLLHÄTTAN
46157,TROLLHÄTTAN
46158,TROLLHÄTTAN
46159,TROLLHÄTTAN
46160,TROLLHÄTTAN
46161,TROLLHÄTTAN
46162,TROLLHÄTTAN
46163,TROLLHÄTTAN
46164,TROLLHÄTTAN
46165,TROLLHÄTTAN
46166,TROLLHÄTTAN
46167,TROLLHÄTTAN
46168,TROLLHÄTTAN
46170,TROLLHÄTTAN
46171,TROLLHÄTTAN
46173,TROLLHÄTTAN
46177,SJUNTORP
46178,SJUNTORP
46179,UPPHÄRAD
46180,TROLLHÄTTAN
46181,TROLLHÄTTAN
46182,TROLLHÄTTAN
46183,TROLLHÄTTAN
46184,TROLLHÄTTAN
46185,TROLLHÄTTAN
46186,TROLLHÄTTAN
46188,TROLLHÄTTAN
46191,TROLLHÄTTAN
46192,TROLLHÄTTAN
46193,VÄSTRA TUNHEM
46194,TROLLHÄTTAN
46195,TROLLHÄTTAN
46196,SJUNTORP
46197,SJUNTORP
46198,TROLLHÄTTAN
46199,UPPHÄRAD
46200,VÄNERSBORG
46220,VÄNERSBORG
46221,VÄNERSBORG
46222,VÄNERSBORG
46223,VÄNERSBORG
46224,VÄNERSBORG
46228,VÄNERSBORG
46230,VÄNERSBORG
46231,VÄNERSBORG
46232,VÄNERSBORG
46233,VÄNERSBORG
46234,VÄNERSBORG
46235,VÄNERSBORG
46236,VÄNERSBORG
46237,VÄNERSBORG
46238,VÄNERSBORG
46240,VÄNERSBORG
46241,VÄNERSBORG
46242,VÄNERSBORG
46250,VÄNERSBORG
46251,VÄNERSBORG
46252,VÄNERSBORG
46253,VÄNERSBORG
46254,VÄNERSBORG
46255,VÄNERSBORG
46256,VÄNERSBORG
46260,VÄNERSBORG
46261,VÄNERSBORG
46269,FRÄNDEFORS
46273,VÄNERSBORG
46280,VÄNERSBORG
46281,VÄNERSBORG
46282,VÄNERSBORG
46285,VÄNERSBORG
46291,VÄNERSBORG
46293,VÄNERSBORG
46294,FRÄNDEFORS
46295,FRÄNDEFORS
46296,FRÄNDEFORS
46297,FRÄNDEFORS
46301,LILLA EDET
46320,LILLA EDET
46324,LILLA EDET
46325,LILLA EDET
46330,LILLA EDET
46331,LILLA EDET
46332,LILLA EDET
46333,LILLA EDET
46334,LILLA EDET
46335,GÖTA
46371,LÖDÖSE
46372,LÖDÖSE
46375,HJÄRTUM
46380,LILLA EDET
46381,LILLA EDET
46383,LILLA EDET
46392,LILLA EDET
46393,VÄSTERLANDA
46394,LILLA EDET
46395,LÖDÖSE
46396,NYGÅRD
46397,PRÄSSEBO
46401,MELLERUD
46406,BRÅLANDA
46420,MELLERUD
46421,MELLERUD
46422,MELLERUD
46423,MELLERUD
46430,MELLERUD
46431,MELLERUD
46432,MELLERUD
46433,MELLERUD
46434,MELLERUD
46440,ÅSENSBRUK
46450,DALS ROSTOCK
46461,BRÅLANDA
46462,BRÅLANDA
46463,BRÅLANDA
46464,BRÅLANDA
46465,BRÅLANDA
46466,MELLERUD
46471,KÖPMANNEBRO
46472,HÅVERUD
46480,MELLERUD
46491,DALS ROSTOCK
46492,MELLERUD
46493,MELLERUD
46494,MELLERUD
46495,DALSKOG
46520,NOSSEBRO
46521,NOSSEBRO
46530,NOSSEBRO
46531,NOSSEBRO
46580,NOSSEBRO
46581,NOSSEBRO
46582,NOSSEBRO
46591,NOSSEBRO
46593,NOSSEBRO
46594,NOSSEBRO
46595,NOSSEBRO
46596,NOSSEBRO
46597,NOSSEBRO
46598,NOSSEBRO
46680,SOLLEBRUNN
46701,GRÄSTORP
46720,GRÄSTORP
46721,GRÄSTORP
46722,GRÄSTORP
46723,GRÄSTORP
46730,GRÄSTORP
46731,GRÄSTORP
46732,GRÄSTORP
46735,GRÄSTORP
46740,GRÄSTORP
46780,GRÄSTORP
46781,GRÄSTORP
46784,GRÄSTORP
46791,GRÄSTORP
46792,GRÄSTORP
46793,GRÄSTORP
46794,GRÄSTORP
46795,GRÄSTORP
46796,GRÄSTORP
46821,VARGÖN
46822,VARGÖN
46830,VARGÖN
46831,VARGÖN
46832,VARGÖN
46833,VARGÖN
46834,VARGÖN
46880,VARGÖN
46882,VARGÖN
46890,VÄNERSNÄS
47110,RÖNNÄNG
47111,RÖNNÄNG
47116,MYGGENÄS
47117,MYGGENÄS
47120,SKÄRHAMN
47121,SKÄRHAMN
47122,SKÄRHAMN
47130,SKÄRHAMN
47131,SKÄRHAMN
47132,SKÄRHAMN
47133,SKÄRHAMN
47141,RÖNNÄNG
47142,RÖNNÄNG
47143,DYRÖN
47144,ÅSTOL
47150,BLEKET
47151,KLÄDESHOLMEN
47160,MYGGENÄS
47161,MYGGENÄS
47162,HÖVIKSNÄS
47170,HÖVIKSNÄS
47171,HAKENÄSET
47172,HJÄLTEBY
47173,MJÖRN
47180,SKÄRHAMN
47190,KYRKESUND
47191,KLÖVEDAL
47192,KLÖVEDAL
47193,KÅLLEKÄRR
47194,KÅLLEKÄRR
47195,SKÄRHAMN
47197,RÖNNÄNG
47198,FAGERFJÄLL
47220,SVANESUND
47221,SVANESUND
47231,SVANESUND
47232,SVANESUND
47291,STILLINGSÖN
47292,STILLINGSÖN
47293,SVANESUND
47294,SVANESUND
47295,VAREKIL
47296,VAREKIL
47297,VAREKIL
47298,ASKERÖN
47300,HENÅN
47320,HENÅN
47321,HENÅN
47322,HENÅN
47323,HENÅN
47331,HENÅN
47332,HENÅN
47333,HENÅN
47334,HENÅN
47380,HENÅN
47391,HENÅN
47392,HENÅN
47393,HENÅN
47394,HENÅN
47395,HENÅN
47396,HENÅN
47397,HENÅN
47398,HENÅN
47399,HENÅN
47404,KÄRINGÖN
47420,ELLÖS
47431,ELLÖS
47432,ELLÖS
47470,MOLLÖSUND
47471,GULLHOLMEN
47474,KÄRINGÖN
47491,ELLÖS
47492,ELLÖS
47493,ELLÖS
47494,HÄLLEVIKSSTRAND
47495,HÄLLEVIKSSTRAND
47496,NÖSUND
47500,ÖCKERÖ
47510,HÄLSÖ
47511,HÄLSÖ
47512,HÄLSÖ
47520,ÖCKERÖ
47522,ÖCKERÖ
47525,HÖNÖ
47531,ÖCKERÖ
47532,ÖCKERÖ
47535,GRÖTÖ
47536,KALVSUND
47537,BOHUS-BJÖRKÖ
47540,HÖNÖ
47541,HÖNÖ
47542,HÖNÖ
47545,FOTÖ
47550,HÄLSÖ
47551,KÄLLÖ-KNIPPLA
47552,HYPPELN
47553,RÖRÖ
47580,ÖCKERÖ
50100,BORÅS
50110,BORÅS
50111,BORÅS
50112,BORÅS
50113,BORÅS
50114,BORÅS
50115,BORÅS
50117,BORÅS
50118,BORÅS
50177,BORÅS
50178,BORÅS
50179,BORÅS
50180,BORÅS
50181,BORÅS
50182,BORÅS
50184,BORÅS
50185,BORÅS
50186,BORÅS
50187,BORÅS
50188,BORÅS
50189,BORÅS
50190,BORÅS
50300,BORÅS
50330,BORÅS
50331,BORÅS
50332,BORÅS
50333,BORÅS
50334,BORÅS
50335,BORÅS
50336,BORÅS
50337,BORÅS
50338,BORÅS
50342,BORÅS
50343,BORÅS
50400,BORÅS
50407,BORÅS
50408,BORÅS
50409,BORÅS
50410,BORÅS
50416,BORÅS
50417,BORÅS
50418,BORÅS
50419,BORÅS
50430,BORÅS
50431,BORÅS
50432,BORÅS
50433,BORÅS
50434,BORÅS
50435,BORÅS
50437,BORÅS
50438,BORÅS
50439,BORÅS
50441,BORÅS
50442,BORÅS
50443,BORÅS
50444,BORÅS
50445,BORÅS
50446,BORÅS
50447,BORÅS
50450,BORÅS
50451,BORÅS
50452,BORÅS
50453,BORÅS
50454,BORÅS
50455,BORÅS
50456,BORÅS
50457,BORÅS
50458,BORÅS
50460,BORÅS
50461,BORÅS
50462,BORÅS
50463,BORÅS
50464,BORÅS
50465,BORÅS
50466,BORÅS
50467,BORÅS
50468,BORÅS
50470,BORÅS
50471,BORÅS
50472,BORÅS
50475,BORÅS
50478,SANDHULT
50480,BORÅS
50482,BORÅS
50483,BORÅS
50490,BORÅS
50491,SANDHULT
50492,HEDARED
50493,BORÅS
50494,BORÅS
50495,BORÅS
50496,BREDARED
50497,BREDARED
50600,BORÅS
50630,BORÅS
50631,BORÅS
50632,BORÅS
50634,BORÅS
50635,BORÅS
50636,BORÅS
50637,BORÅS
50638,BORÅS
50639,BORÅS
50640,BORÅS
50641,BORÅS
50642,BORÅS
50643,BORÅS
50644,BORÅS
50646,BORÅS
50647,BORÅS
50648,BORÅS
50649,BORÅS
50670,FRUFÄLLAN
50700,BORÅS
50710,BORÅS
50711,BORÅS
50715,GÅNGHESTER
50720,BRÄMHULT
50730,BRÄMHULT
50731,BRÄMHULT
50732,BRÄMHULT
50733,BRÄMHULT
50734,BRÄMHULT
50740,BORÅS
50741,BORÅS
50742,BORÅS
50743,BORÅS
50744,BORÅS
50745,BORÅS
50750,BORÅS
50751,BORÅS
50752,BORÅS
50753,BORÅS
50760,BORÅS
50761,BORÅS
50762,BORÅS
50763,BORÅS
50764,BORÅS
50765,BORÅS
50770,GÅNGHESTER
50771,GÅNGHESTER
50790,BRÄMHULT
50800,BORÅS
50801,BORÅS
50820,BORÅS
51100,SKENE
51102,SKENE
51104,KINNAHULT
51110,FRITSLA
51120,KINNA
51121,KINNA
51122,KINNA
51123,KINNA
51124,KINNA
51131,ÖRBY
51141,KINNA
51142,KINNAHULT
51153,KINNA
51154,KINNA
51155,KINNA
51156,KINNA
51157,KINNA
51158,KINNA
51159,KINNA
51161,SKENE
51162,SKENE
51163,SKENE
51164,SKENE
51168,HYSSNA
51169,SÄTILA
51170,RYDAL
51171,FRITSLA
51172,FRITSLA
51173,FRITSLA
51174,SKEPHULT
51180,KINNA
51181,SKENE
51182,KINNA
51191,SKENE
51192,ÖRBY
51193,TORESTORP
51194,ÄLEKULLA
51195,ÖXABÄCK
51196,BERGHEM
51197,HAJOM
51198,HYSSNA
51199,SÄTILA
51200,SVENLJUNGA
51220,SVENLJUNGA
51221,SVENLJUNGA
51222,SVENLJUNGA
51223,SVENLJUNGA
51224,SVENLJUNGA
51250,SVENLJUNGA
51251,SVENLJUNGA
51252,SVENLJUNGA
51253,SVENLJUNGA
51254,SVENLJUNGA
51260,ÖVERLIDA
51261,KALV
51262,MÅRDAKLEV
51263,ÖSTRA FRÖLUNDA
51264,HOLSLJUNGA
51265,MJÖBÄCK
51276,HILLARED
51277,SEXDREGA
51280,SVENLJUNGA
51281,SVENLJUNGA
51285,SVENLJUNGA
51290,HILLARED
51291,SEXDREGA
51292,SVENLJUNGA
51293,SVENLJUNGA
51294,SVENLJUNGA
51295,HÅCKSVIK
51321,FRISTAD
51332,FRISTAD
51333,FRISTAD
51334,FRISTAD
51335,FRISTAD
51350,SPARSÖR
51370,BORGSTENA
51381,FRISTAD
51382,FRISTAD
51391,FRISTAD
51392,FRISTAD
51393,FRISTAD
51394,SPARSÖR
51395,FRISTAD
51396,FRISTAD
51397,BORGSTENA
51400,BORÅS
51405,LÄNGHEM
51406,DALSTORP
51411,LIMMARED
51412,LIMMARED
51420,TRANEMO
51421,TRANEMO
51422,TRANEMO
51423,TRANEMO
51424,TRANEMO
51431,TRANEMO
51432,TRANEMO
51433,TRANEMO
51434,TRANEMO
51435,TRANEMO
51440,LIMMARED
51441,LIMMARED
51442,LIMMARED
51443,LÄNGHEM
51444,LÄNGHEM
51450,LIMMARED
51452,LÄNGHEM
51453,MÅNSTAD
51454,NITTORP
51455,LJUNGSARP
51460,DALSTORP
51461,DALSTORP
51462,ÖLSREMMA
51463,DALSTORP
51470,GRIMSÅS
51480,TRANEMO
51481,GRIMSÅS
51483,LIMMARED
51484,ÖLSREMMA
51491,TRANEMO
51492,UDDEBO
51493,AMBJÖRNARP
51494,SJÖTOFTA
51495,GRIMSÅS
51500,BORÅS
51521,VISKAFORS
51522,VISKAFORS
51532,VISKAFORS
51533,VISKAFORS
51534,VISKAFORS
51535,VISKAFORS
51560,SVANEHOLM
51561,SVANEHOLM
51570,RYDBOHOLM
51591,VISKAFORS
51592,KINNARUMMA
51593,SEGLORA
51621,DALSJÖFORS
51622,DALSJÖFORS
51630,DALSJÖFORS
51631,DALSJÖFORS
51632,DALSJÖFORS
51633,DALSJÖFORS
51634,DALSJÖFORS
51650,APLARED
51677,MÅLSRYD
51690,DALSJÖFORS
51691,DALSJÖFORS
51692,ÄSPERED
51693,RÅNGEDALA
51694,DANNIKE
51695,MÅLSRYD
51696,APLARED
51700,BOLLEBYGD
51720,BOLLEBYGD
51721,BOLLEBYGD
51722,BOLLEBYGD
51723,BOLLEBYGD
51733,BOLLEBYGD
51734,BOLLEBYGD
51735,BOLLEBYGD
51736,BOLLEBYGD
51737,BOLLEBYGD
51770,TÖLLSJÖ
51771,OLSFORS
51781,BOLLEBYGD
51782,BOLLEBYGD
51783,BOLLEBYGD
51791,BOLLEBYGD
51792,BOLLEBYGD
51793,TÖLLSJÖ
51794,TÖLLSJÖ
51795,OLSFORS
51796,HULTAFORS
51802,SJÖMARKEN
51821,SANDARED
51822,SANDARED
51830,SANDARED
51831,SANDARED
51832,SANDARED
51833,SANDARED
51840,SJÖMARKEN
51841,SJÖMARKEN
51842,SJÖMARKEN
51843,SJÖMARKEN
51890,SANDARED
51891,SJÖMARKEN
51930,HORRED
51931,HORRED
51990,HORRED
51991,ISTORP
51992,KUNGSÄTER
51993,KUNGSÄTER
51994,BJÖRKETORP
51995,TOSTARED
51996,FOTSKÄL
51997,ÖXNEVALLA
52043,ÅSARP
52101,FALKÖPING
52102,FALKÖPING
52104,GUDHEM
52105,VARTOFTA
52118,FALKÖPING
52120,FALKÖPING
52121,FALKÖPING
52122,FALKÖPING
52129,FALKÖPING
52130,FALKÖPING
52131,FALKÖPING
52132,FALKÖPING
52133,FALKÖPING
52134,FALKÖPING
52135,FALKÖPING
52136,FALKÖPING
52137,FALKÖPING
52138,FALKÖPING
52139,FALKÖPING
52140,FALKÖPING
52141,FALKÖPING
52142,FALKÖPING
52143,FALKÖPING
52144,FALKÖPING
52145,FALKÖPING
52146,FALKÖPING
52147,FALKÖPING
52151,FLOBY
52152,FLOBY
52153,FLOBY
52154,FLOBY
52155,FLOBY
52156,FLOBY
52160,STENSTORP
52161,STENSTORP
52162,STENSTORP
52163,STENSTORP
52164,STENSTORP
52170,ÅSARP
52171,ÅSARP
52172,SLUTARP
52173,KINNARP
52174,GUDHEM
52175,VARTOFTA
52181,FALKÖPING
52185,FALKÖPING
52188,KINNARP
52191,FALKÖPING
52192,FALKÖPING
52193,FALKÖPING
52194,FALKÖPING
52195,KÄTTILSTORP
52196,FALKÖPING
52197,VARTOFTA
52198,BRODDETORP
52201,TIDAHOLM
52220,TIDAHOLM
52221,TIDAHOLM
52222,TIDAHOLM
52223,TIDAHOLM
52224,TIDAHOLM
52225,TIDAHOLM
52226,TIDAHOLM
52230,TIDAHOLM
52231,TIDAHOLM
52232,TIDAHOLM
52233,TIDAHOLM
52234,TIDAHOLM
52235,TIDAHOLM
52236,TIDAHOLM
52237,TIDAHOLM
52281,TIDAHOLM
52282,TIDAHOLM
52283,TIDAHOLM
52285,TIDAHOLM
52291,TIDAHOLM
52292,TIDAHOLM
52293,TIDAHOLM
52294,TIDAHOLM
52301,ULRICEHAMN
52320,ULRICEHAMN
52321,ULRICEHAMN
52322,ULRICEHAMN
52323,ULRICEHAMN
52324,ULRICEHAMN
52325,ULRICEHAMN
52326,ULRICEHAMN
52330,ULRICEHAMN
52331,ULRICEHAMN
52332,ULRICEHAMN
52333,ULRICEHAMN
52334,ULRICEHAMN
52335,ULRICEHAMN
52336,ULRICEHAMN
52337,ULRICEHAMN
52338,ULRICEHAMN
52339,ULRICEHAMN
52340,ULRICEHAMN
52341,ULRICEHAMN
52343,ULRICEHAMN
52344,ULRICEHAMN
52345,ULRICEHAMN
52360,GÄLLSTAD
52361,GÄLLSTAD
52362,VEGBY
52372,TIMMELE
52374,HÖKERUM
52375,DALUM
52376,BLIDSBERG
52377,BLIDSBERG
52378,TRÄDET
52384,ULRICEHAMN
52385,ULRICEHAMN
52386,ULRICEHAMN
52390,ULRICEHAMN
52391,ULRICEHAMN
52392,TIMMELE
52393,MARBÄCK
52394,TVÄRRED
52395,ÄLMESTAD
52396,GRÖNAHÖG
52397,ULRICEHAMN
52398,HÖKERUM
52399,HÖKERUM
52401,HERRLJUNGA
52402,LJUNG
52420,HERRLJUNGA
52421,HERRLJUNGA
52422,HERRLJUNGA
52423,HERRLJUNGA
52430,HERRLJUNGA
52431,HERRLJUNGA
52432,HERRLJUNGA
52433,HERRLJUNGA
52441,LJUNG
52442,LJUNG
52480,LJUNG
52491,HERRLJUNGA
52492,HERRLJUNGA
52493,HERRLJUNGA
52495,LJUNG
52496,LJUNG
53030,TUN
53032,SÅTENÄS
53101,LIDKÖPING
53102,LIDKÖPING
53103,VINNINGA
53110,LIDKÖPING
